mol_id,psmiles,num_nodes,num_edges,csv_row,file_path
964,[*]Nc1c(C)cc(C(=O)N[*])c(O)c1OCC(=O)OCCCCCCCCCCCC,31,31,964,demo/finetune_high_Tg/scored/cond/graphs/batch_0/964.npz
966,[*]CC([*])(C)COc1ccc(C(=O)C(C)CCCC)cc1,21,21,966,demo/finetune_high_Tg/scored/cond/graphs/batch_0/966.npz
967,[*]C[PH](C)(C#C)c1ccc(C(=O)Oc2cc([*])c(CSC(=O)OCC(F)(F)F)cc2)c(-c2ccccc2)c1,38,40,967,demo/finetune_high_Tg/scored/cond/graphs/batch_0/967.npz
968,[*]Oc1cccc(C(=O)OCC(F)(F)CN2C(=O)c3ccc(Oc4ccc(C([*])=O)cc4)cc3C2=O)c1,37,40,968,demo/finetune_high_Tg/scored/cond/graphs/batch_0/968.npz
969,[*]Oc1cc(NC(=O)CCCN([*])c2ccc(Br)cc2)ccc1C(=O)OC,27,28,969,demo/finetune_high_Tg/scored/cond/graphs/batch_0/969.npz
970,[*]CC(C)(C=C)C(=O)OCCCCCSC(=O)c1ccc(C(=O)O[*])cc1,27,27,970,demo/finetune_high_Tg/scored/cond/graphs/batch_0/970.npz
971,[*]CCCC(=O)NCCCCCCOc1ccc(C([*])=Nc2ccccc2)c(C(F)(F)F)c1,33,34,971,demo/finetune_high_Tg/scored/cond/graphs/batch_0/971.npz
972,[*]CC([*])c1ccc(COc2ccc(S(=O)(=O)O[Na])cc2)cc1C(F)(F)F,27,28,972,demo/finetune_high_Tg/scored/cond/graphs/batch_0/972.npz
973,[*]Oc1ccc(-c2ccc(OC(=O)c3ccc4c(c3)C(=O)N(c3cccc(C([*])=O)c3)C4=O)cc2)cc1,37,41,973,demo/finetune_high_Tg/scored/cond/graphs/batch_0/973.npz
974,[*]C#CNc1ccc(N(CCCC)CC(F)(F)F)c(C=[*])c1,22,22,974,demo/finetune_high_Tg/scored/cond/graphs/batch_0/974.npz
975,[*]N=P(CCl)(COC(=O)OC)c1ccc(-c2ccc(OC([*])=O)cc2)c(S(=O)(=O)Oc2ccccc2)c1,37,39,975,demo/finetune_high_Tg/scored/cond/graphs/batch_0/975.npz
976,[*]CC(N)CNC(=O)CC(C(=O)N[*])c1ccc(C(=O)Oc2ccc(OC)cc2)cc1,31,32,976,demo/finetune_high_Tg/scored/cond/graphs/batch_0/976.npz
977,[*]CCCC(C)(C)NC(=O)OCCOC([*])Oc1ccc(N(c2ccc(OC)cc2)C(F)(F)C(F)(F)Br)cc1,39,40,977,demo/finetune_high_Tg/scored/cond/graphs/batch_0/977.npz
978,[*]Cc1ccc(P([*])(CCCCCCCC)CC(=O)Oc2ccc(C(C)(C)C)cc2)cc1,32,33,978,demo/finetune_high_Tg/scored/cond/graphs/batch_0/978.npz
979,[*]OC(=O)c1ccc(C2(CCCCC(C)CNC(=O)c3ccc(C([*])=O)cc3)c3ccccc32)c(OC)c1,38,41,979,demo/finetune_high_Tg/scored/cond/graphs/batch_0/979.npz
980,[*]Cc1cc(OC(=O)c2ccc(C([*])=O)cc2)cc(CSSC(=O)OC)c1,27,28,980,demo/finetune_high_Tg/scored/cond/graphs/batch_0/980.npz
981,[*]CC(CC)C(=O)Oc1ccc(-c2ccc(OCCCCCCCCCCOc3ccc(C(=O)O[*])cc3)cc2)cc1,42,44,981,demo/finetune_high_Tg/scored/cond/graphs/batch_0/981.npz
983,[*]CC1([*])CNC(=O)CC(CCCCCC)C(=O)OC1=O,21,21,983,demo/finetune_high_Tg/scored/cond/graphs/batch_0/983.npz
984,[*]C#Cc1ccc(CC(=O)O[*])c(NC(=O)CCCCC(F)(F)F)c1,25,25,984,demo/finetune_high_Tg/scored/cond/graphs/batch_0/984.npz
985,[*]=Nc1ccc(Oc2ccc(-c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c(OC)c2)cc1-c1ccc(C#N)cc1,43,48,985,demo/finetune_high_Tg/scored/cond/graphs/batch_0/985.npz
986,[*]Oc1ccc2cc(OCCCc3ccc(OC([*])=O)cc3)ccc2c1,26,28,986,demo/finetune_high_Tg/scored/cond/graphs/batch_0/986.npz
989,[*]C=Cc1ccc(/C=C/CCCCCCCCCC[Si]([*])(C)c2ccc(C#N)cc2)cc1,32,33,989,demo/finetune_high_Tg/scored/cond/graphs/batch_0/989.npz
990,[*]CC(C)(CC)Oc1ccc(/C=C/c2ccc(OC(=O)c3cc(OC)cc(C([*])=O)c3)cc2)cc1-c1ccc([N+](=O)[O-])cc1,44,47,990,demo/finetune_high_Tg/scored/cond/graphs/batch_0/990.npz
991,[*]CCN([*])C(=O)OCCCCc1ccc(C(=O)O[Na])cc1,22,22,991,demo/finetune_high_Tg/scored/cond/graphs/batch_0/991.npz
992,[*]C([*])C(=O)NCCCCNC(=O)c1ccc([N+](C)=O)cc1,22,22,992,demo/finetune_high_Tg/scored/cond/graphs/batch_0/992.npz
993,[*]Oc1ccc(NC(=O)c2cc(C([*])=O)cc(Oc3cccc(-c4ccccc4)c3)c2)c(CCCCCCCC)c1O,42,45,993,demo/finetune_high_Tg/scored/cond/graphs/batch_0/993.npz
994,[*]ON([*])C(=O)OCCCCCCc1ccc(OC)cc1,21,21,994,demo/finetune_high_Tg/scored/cond/graphs/batch_0/994.npz
995,[*]CCN(C)Oc1ccc(C(=O)NC(O[*])c2ccc(C)cc2)cc1C,26,27,995,demo/finetune_high_Tg/scored/cond/graphs/batch_0/995.npz
996,[*]C#Cc1ccc(OC(=O)NNC(=O)CCCCCOc2ccc(C(=O)c3ccc4c(c3)C(=O)N([*])C4=O)cc2)cc1,42,45,996,demo/finetune_high_Tg/scored/cond/graphs/batch_0/996.npz
997,[*]Cc1ccc(-c2sc([*])c(C#C)c2C)cc1,17,18,997,demo/finetune_high_Tg/scored/cond/graphs/batch_0/997.npz
998,[*]CCCCCCCCCOC(=O)CC(CCCCC)CC([*])CC,25,24,998,demo/finetune_high_Tg/scored/cond/graphs/batch_0/998.npz
999,[*]COc1ccc(C(=O)c2ccc(OC(=O)Nc3ccc(O)cc3)o2)cc1,27,29,999,demo/finetune_high_Tg/scored/cond/graphs/batch_0/999.npz
1000,[*]Oc1ccc(OC(=O)/C=N/c2ccc(OC(=O)Nc3ccc(C([*])=O)cc3C#Cc3ccc(C(C)(C)CC)cc3)cc2)cc1,45,48,1000,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1000.npz
1002,[*]C/C=C/C(=O)NCCCCCCCCCN([*])C(=O)c1cccc(COC(C)(C)C)c1,32,32,1002,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1002.npz
1003,[*]CC(C)CCCCCCCCCCCNC(=O)OC#CC(=O)O[*],25,24,1003,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1003.npz
1004,[*]/C=C/c1cc(C(C)(C)N(C)C)c(Oc2ccc(F)cc2)cc1O[*],25,26,1004,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1004.npz
1005,[*]CCCCCCCCCCOC(=O)CC1C(=O)N([*])C(=O)C1OC,25,25,1005,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1005.npz
1006,[*]OC(=O)Oc1ccc(C2(c3ccc(OC(=O)CCCCC(C)(C)c4ccccc4)c(C([*])=O)c3)CC2)cc1-c1ccccc1,45,49,1006,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1006.npz
1007,[*]C(=O)c1ccc(C(=O)c2cc(OCCCCCCCCCCCCCC)cc([*])c2)c(C)c1,34,35,1007,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1007.npz
1008,[*]Cc1ccc(C(C(=O)NC(=O)CCCCC#C)N[*])cc1,22,22,1008,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1008.npz
1009,[*]CC(C)CCOC(=O)Nc1ccc(P(=O)(O[*])OC)cc1,22,22,1009,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1009.npz
1010,[*]C([*])(C)c1ccc(Oc2ccc(C(c3ccc(OC)cc3)c3ccc(/N=N/c4ccccc4)cc3)cc2)cc1-c1ccc(C#C)cc1,48,53,1010,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1010.npz
1011,[*]N=C([*])C(=O)OCCCCCC(F)(F)C(F)(F)C(F)(F)F,22,21,1011,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1011.npz
1014,[*]CCCN(CCCCCCCSC(=O)CCCCCc1ccccc1O)C(=O)NCC(=O)O[*],35,35,1014,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1014.npz
1015,[*]OC(=O)c1ccc(C(C)(CC)c2ccc(OC(=O)Oc3ccccc3O[*])cc2)cc1,32,34,1015,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1015.npz
1016,[*]Oc1ccc(Oc2ccc(C(=O)Nc3ccc(OC(=O)c4ccccc4C([*])=O)cc3C)cc2Cl)cc1,38,41,1016,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1016.npz
1017,[*]/C=C/c1ccc(N(C)C(=O)c2ccc([Si]([*])(C)C)cc2)c(Oc2ccc(C)cc2)c1,31,33,1017,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1017.npz
1018,[*]Oc1ccc(OC(=O)c2cccc(NC(=O)OCCCCCCS([*])=O)c2)cc1CC,32,33,1018,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1018.npz
1019,[*]Oc1c(OCC)cc(Cc2ccc(N3C(=O)c4ccccc4C3=O)cc2C([*])=O)c(Cl)c1,33,36,1019,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1019.npz
1020,[*]CC[Sn](C)(C)C(=O)N([*])c1ccccc1,16,16,1020,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1020.npz
1021,[*]CCCCCCCCCCCC(=O)Nc1ccc(NC(=O)O[*])c(C(C)=O)c1,29,29,1021,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1021.npz
1022,[*]OC(=O)c1ccc(-c2ccc(C(=O)N[*])c([N+](=O)[O-])c2)cc1,23,24,1022,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1022.npz
1023,[*]Oc1ccc(OC(=O)c2ccc(CC(=O)Oc3ccc(CCCCCCO[*])cc3)c(C(C)=O)c2)cc1,38,40,1023,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1023.npz
1024,[*]/C=C/c1cc(CCCCCC)ccc1Oc1ccc(OC(=O)c2ccc(S(=O)(=O)c3ccc(O[*])cc3)cc2)cc1,42,45,1024,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1024.npz
1025,[*]OC(=O)c1ccc(C(=O)OC(C(C)(C)C)C(=O)Oc2ccc(C([*])=O)cc2)cc1,30,31,1025,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1025.npz
1026,[*]CCCCCCCOc1ccc(SCCCCCCCCCCOCCCCCCCCOC(=O)c2ccc(NC(=O)CCCC(=O)O[*])cc2)cc1,54,55,1026,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1026.npz
1027,[*]OC(=O)NCCC(c1ccc(NC(=O)C#N)cc1)=CCCCCCN=[*],27,27,1027,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1027.npz
1028,[*]CCCCC(C)(C)CNC(=O)c1ccc(C(=O)N[*])c(S(=O)(=O)OCC(C)(C)C)c1,31,31,1028,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1028.npz
1029,[*]CC([*])(C)C(=O)OCCCCCCCCc1ccc(NC(=O)C(=O)c2ccccc2)cc1,33,34,1029,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1029.npz
1030,[*]Nc1ccc(Oc2ccc(C([*])=Cc3ccc(C(=O)c4ccc(OCCCCCCCCC)cc4)cc3)cc2)cc1C,43,46,1030,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1030.npz
1032,[*]CCS(=O)(=O)CCCCCCCCN([*])CC,18,17,1032,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1032.npz
1033,[*]CCCCOC(=O)CCCCCCCCC(=O)Sc1ccccc1N1C(=O)C([*])C1=O,32,33,1033,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1033.npz
1034,[*]c1ccc(Sc2ccc(-c3ccc(C(C)(CC)c4ccc(S([*])(=O)(F)F)cc4)cc3)cc2)cc1,35,38,1034,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1034.npz
1035,[*]C=Cc1ccc(NC(=O)C2CCC(C(=O)c3cccc([*])c3)CC2)cc1,27,29,1035,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1035.npz
1036,[*]CCCCCCCOC(=O)Nc1nc(-c2ccccc2)cc(C([*])=O)c1O,28,29,1036,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1036.npz
1037,[*]CC(F)(F)C([*])(N=C)c1ccc([Si](C)(C)C)cc1,19,19,1037,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1037.npz
1038,[*]NC(=O)CCCCCCCCc1ccc(NC(=O)c2ccc(C([*])=O)cc2)cc1,30,31,1038,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1038.npz
1039,[*]OC(O)CCCc1ccc(C(=O)C([*])=O)cc1,18,18,1039,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1039.npz
1040,[*]O[Si](C)(C)CC(C)(CCCCCCCOc1ccc(OC(C)=O)cc1)C([*])(C)C,30,30,1040,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1040.npz
1041,[*]CCN(CCOC(=O)OCCCCCCOC([*])=O)CC,22,21,1041,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1041.npz
1042,[*]C#Cc1ccc(NC(=O)c2ccc(OCCCCCCCCOc3ccc(-c4ccc(C(=O)N[*])cc4)cc3)cc2)cc1CCCCCCC,51,54,1042,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1042.npz
1043,[*]Nc1ccc(Oc2ccc(NC(=O)CCCCC([*])=O)cc2CC)cc1,27,28,1043,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1043.npz
1044,[*]c1ccc(C(CCCCC)N(C)C(=O)c2ccc3c(c2)C(=O)N([*])C3=O)cc1,29,31,1044,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1044.npz
1045,[*]Cc1ccc(C(C)(C)c2ccc(CC(COc3ccccc3)NC(=O)c3ccc(O[*])cc3)cc2)cc1,38,41,1045,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1045.npz
1046,[*]NCCCCCCC(=O)NC(C([*])=O)[Se]=O,17,16,1046,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1046.npz
1047,[*]/C=N/c1cc(C(=O)OC(=O)CCCCCCCCCC)cc(C(=O)N=[*])c1,28,28,1047,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1047.npz
1048,[*]OS(=O)(=O)Oc1ccc(/C=C/c2ccc(OC(=O)c3ccc(OCCCCCCCC)cc3)cc2)c(C([*])=O)c1,41,43,1048,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1048.npz
1049,[*]Nc1ccc(CCCCc2ccc(NC(=O)CCCCCCCCC(=O)c3cc(C([*])=O)ccc3C)cc2)cc1,41,43,1049,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1049.npz
1050,[*]NC(=O)CCCCCCCC(=O)Nc1ccc(-c2ccc(NC([*])=S)cc2)cc1,30,31,1050,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1050.npz
1051,[*]Nc1ccc(C(CC)c2ccc(OC(=O)Cc3cccc(C([*])=O)c3)cc2)cc1,30,32,1051,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1051.npz
1052,[*]Cc1ccc(N([*])[Si](CCCC)(OC)OC(C)=O)cc1,21,21,1052,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1052.npz
1054,[*]C1CCN1C([*])(CC)Oc1ccc(S(=O)(=O)Oc2ccc(C(C)(C)C)cc2)cc1,30,32,1054,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1054.npz
1056,[*]C(CCCCCCC(=O)OC(=O)C([*])CC)c1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1,35,36,1056,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1056.npz
1057,[*]/C(CCCCC)Oc1ccc(-c2csc(-c3c(C([*])=O)cc(Cl)cc3)c2)cc1OC(=O),32,34,1057,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1057.npz
1058,[*]CCCNC(=O)Nc1ccc(P(C)(=O)NC(=O)c2ccc(O[*])cc2)cc1,28,29,1058,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1058.npz
1059,[*]C#C[Si](C)(C)COC(=O)NNC(=O)CCCCCOC([*])=O,23,22,1059,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1059.npz
1060,[*]O[Si]([*])(C)CCCCCCc1ccc(-c2ccccc2)c(N2C(=O)c3ccc(Br)cc3C2=O)c1,35,38,1060,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1060.npz
1061,[*]/C=C/c1cccc(CCN([*])CC(=O)Nc2ccc(N=S)cc2)c1,25,26,1061,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1061.npz
1062,[*]OCC(C)(C)OC(=O)CCc1ccc(C(=O)O[*])cc1,21,21,1062,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1062.npz
1063,[*]C[Si]([*])(C)CCC(=O)Nc1c(C)cc(COCC(CC)CC)cc1OC(C)=O,29,29,1063,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1063.npz
1065,[*]O[Si]([*])(C)CCCOC(=O)Nc1ccc(Cl)cc1[N+](C)=O,22,22,1065,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1065.npz
1066,[*]O[Si]([*])(C)CCCCCCOc1ccc(-c2ccc(C(=O)OCC)c(C)c2)cc1,30,31,1066,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1066.npz
1067,[*]Oc1ccc(C(CNC(=O)OCCCCOc2ccc(/N=N/c3ccc(C([*])=O)cc3)cc2)OC(=O)c2ccccc2)cc1O,46,49,1067,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1067.npz
1069,[*]/C=C/C(=[*])SC(C)(C)CCCCCC(=O)O[Na],18,17,1069,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1069.npz
1070,[*]CC(CO)COC(=O)CCCCCSC([*])=O,18,17,1070,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1070.npz
1071,[*][Si]([*])(CCOC(=O)c1cccc(CCCCCCCCCC)c1)C(C)C,27,27,1071,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1071.npz
1072,[*]C[Si]([*])(C)OCCC(=O)c1ccc(/C=C/c2ccc(C#C)cc2)cc1,26,27,1072,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1072.npz
1073,[*]CCCCOC(=O)OC[Te](C)(CCCOc1ccc([*])cc1)CCO,26,26,1073,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1073.npz
1074,[*][Sn]([*])(C)c1cc(Cl)cc(OC(F)(F)C(F)(F)F)c1,19,19,1074,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1074.npz
1075,[*]CCCNC(=O)CCCCCCCCCOC(=O)NC1CCC(C(=O)N[*])C[Se]1,30,30,1075,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1075.npz
1076,[*]CC(C)(COC(=O)N[*])c1ccc(/N=N/c2ccc(OC(C)CC)cc2)c(CC)c1,31,32,1076,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1076.npz
1078,[*]CCCC1CC([*])CC(C(=O)Oc2ccc(OCCCC)cc2)=C1C,26,27,1078,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1078.npz
1079,[*]Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCCC([*])=O)cc3)CCC2N(C)C)cc1,36,38,1079,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1079.npz
1080,[*]CC(C)(COC([*])=O)c1ccc(SC)cc1,17,17,1080,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1080.npz
1081,[*]CCC(COc1ccc(OC)cc1)C([*])O[Na],18,18,1081,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1081.npz
1082,[*]CC([*])(C)C(=O)OCCCCOc1ccc(OC(=O)c2ccc(/C=C/CC)cc2)c(CC)c1O,35,36,1082,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1082.npz
1083,[*]C(=CCC(=O)Oc1ccc(OC(=O)c2ccc(F)cc2)cc1)C([*])=CC=CCC=C,31,32,1083,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1083.npz
1084,[*]CC(O)COc1ccc(C(=O)Oc2ccc(Oc3ccc([*])cc3)cc2)c(S(=O)(=O)O)c1,33,35,1084,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1084.npz
1085,[*]CCc1ccc(C(=O)NCCCNC([*])CC)cc1SC,22,22,1085,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1085.npz
1086,[*]C([*])C(=O)NCCOc1ccc(C(=O)c2ccc(Sc3ccc(CNC(C)=O)cc3)cc2)cc1,35,37,1086,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1086.npz
1087,[*]C(C)C(=O)OCC(c1ccc([*])cc1)c1c(C)cccc1Br,23,24,1087,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1087.npz
1090,[*]/C=C/C(C)OC(F)(F)CCC([*])C,14,13,1090,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1090.npz
1091,[*]CC([*])(C)C(=O)OCC#CC(C)Oc1cccc(/N=C/c2ccc(C)cc2)c1,29,30,1091,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1091.npz
1092,[*]CCCCC(F)(F)COCCCCCCCOC(=O)NCC([*])(C)C,26,25,1092,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1092.npz
1093,[*]C(OC)c1ccc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)cc1OC#N,30,33,1093,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1093.npz
1095,[*]O[Si](C)(CC(C)CC)Oc1ccc(OC([*])=O)cc1,20,20,1095,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1095.npz
1096,[*]CCCCCP(CC(=O)Oc1ccc(/N=C/c2ccc(-c3ccc(S([*])=O)cc3)cc2)cc1)c1ccc(C)c(F)c1,42,45,1096,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1096.npz
1097,[*]CC([2H])C(=O)NCC(C)C(O)COc1ccc(C([*])(CCCCCCC)CC(F)(F)F)cc1,34,34,1097,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1097.npz
1098,[*]CC(C)(C)CCCCCCCCC(=O)Nc1ccc(CN(c2cccc(OC(C)=O)c2)C(=O)N[*])cc1,38,39,1098,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1098.npz
1100,[*]CCCc1ccc(C(NC(=O)CCCCCC(=O)O[*])Oc2ccc(C(C)(C)c3ccc([N+](=O)[O-])cc3)cc2)cc1,42,44,1100,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1100.npz
1102,[*]c1cc(-c2ccc(OC)c(-c3ccc(Oc4c(C)cc([*])c(C(C)(C)C)c4)cc3C)c2)c(OCCCC)cc1-c1ccccc1,46,50,1102,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1102.npz
1103,[*]CC(CCCCCCCCCCOC(=O)OCC(F)(F)C(F)(F)F)S(=O)(=O)O[*],30,29,1103,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1103.npz
1104,[*]Nc1ccc(C(C)(CC(=O)OCCCC)c2ccc(OC(=O)c3ccc(OC(=O)SCC([*])COc4ccccc4)cc3)c(C(C)(C)C)c2)cc1,52,55,1104,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1104.npz
1105,[*]CSC(=O)OCC(C)(C)c1ccc(C([*])=O)cc1,19,19,1105,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1105.npz
1106,[*]CCCCCCCCC(=O)COC(=O)CCCCCSC(=O)C(=O)NCC1CCCC1O[*],34,34,1106,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1106.npz
1107,[*]CCCCCC(=O)Nc1ccc(OCCCCCOC(=O)c2ccc(-c3ccc(S(=O)(=O)C([*])=O)cc3)cc2)cc1,42,44,1107,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1107.npz
1110,[*]C(CI)(CCCCCCCC)C(=O)OCCOc1ccc(-c2ccc(/C=N/c3nnc([*])s3)cc2)cc1,38,40,1110,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1110.npz
1112,[*]Nc1ccc(NC(=O)/C=C/CCCCCCP(=O)(OC)c2ccc([*])cc2C)cc1,31,32,1112,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1112.npz
1113,[*]Oc1ccc(C(c2cc(OC)c(OC(=O)CCCCCCC([*])=O)cc2C)C(=O)c2ccccc2)c(F)c1F,40,42,1113,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1113.npz
1114,[*]CC(CCCC(C)C)Oc1ccccc1[*],17,17,1114,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1114.npz
1115,[*]C(=O)NCCCCCCCNC(=O)[Si]([*])(C)c1ccc(OC3(C)CCCCC3)cc1,31,32,1115,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1115.npz
1116,[*]Nc1cccc(N2C(=O)c3cc(C(C)(C)C)c([*])cc3C2=O)c1C[Te],26,28,1116,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1116.npz
1117,[*]C(=O)c1ccc(OC(=O)CCCCCCCCC#CC([*])=O)cc1,25,25,1117,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1117.npz
1118,[*]OC(=O)c1ccc(C([*])CC(F)(F)c2ccc(-c3ccc(SC(C)=O)cc3)cc2)c(C)c1,33,35,1118,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1118.npz
1119,[*]c1ccc(C(=O)NC(F)(F)C(=O)NCc2ccc(C(=O)OC(=O)c3ccccc3NC([*])=O)cc2)cc1,38,40,1119,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1119.npz
1120,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(/C=C/c4ccc(C([*])=O)cc4)cc3OC)cc2)cc1,37,40,1120,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1120.npz
1122,[*]CCCCCCCCNC(=O)c1ccc(C[Ca](=O)O[*])cc1,23,23,1122,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1122.npz
1123,[*]CCCC(C#N)=C(N)CCc1ccc(NC(=O)N[*])cc1,22,22,1123,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1123.npz
1127,[*]NC(C)C(=O)Nc1ccc(C(F)(F)C(F)(F)C(F)(F)COC(=O)c2ccc(Oc3cccc(C([*])=O)c3)cc2)cc1,42,44,1127,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1127.npz
1128,[*]CC([*])(Cl)C(=O)Oc1ccc(COCCC(C)=O)cc1,21,21,1128,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1128.npz
1129,[*]Sc1ccc(CCCCCCCC)cc1C,17,17,1129,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1129.npz
1130,[*]Oc1ccc(C(C)(CC)c2ccc(OC(=O)Oc3cc(OC)cc(C([*])=O)c3)cc2OCCCCCCCCCCCC)cc1OC(C)=O,50,52,1130,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1130.npz
1131,[*]N=C(C(=O)NCCCCC)CSc1ccc(CNC([*])=O)c(C(C)(C)C)c1,28,28,1131,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1131.npz
